prop_id,situs_num,situs_street,title_owner_name,property_use_cd,property_use_description,zoning,zoning_description,market_land_val,market_improvement_val,market,appraised_val_total,taxable_val_total,yr_blt,sqft_la,imprv_type,legal_description,tax_payer_name,tax_payer_city,tax_payer_state
154994,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 58-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154995,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 59-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154996,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 60-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154997,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 61-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154998,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 62-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
154999,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 63-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155000,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 64-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155001,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 65-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155002,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 66-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155003,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 67-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155004,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 68-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155005,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 69-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155006,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 70-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155007,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1920,8563,10483,10483,10483,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 71-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155008,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1920,8563,10483,10483,10483,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK K  UNIT 72-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155010,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,7277,9007,9007,9007,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 2-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155011,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 3-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155012,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 4-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155013,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 5-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155014,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 6-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155015,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 7-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155016,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 8-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155017,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 9-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155018,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 10-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155019,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 11-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155020,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 12-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155021,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 13-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155022,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 14-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155023,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 15-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155024,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 16-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155025,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 17-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155026,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 18-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155027,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 19-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155028,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 20-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155029,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 21-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155030,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 22-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155031,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 23-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155032,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 24-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155033,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMIMIUM-DOCK L  UNIT 25-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155034,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 26-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155035,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 27-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155036,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 28-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155037,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 29-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155038,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 30-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155039,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 31-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155040,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 32-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155041,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 33-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155042,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 34-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155043,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 35-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155044,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 36-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155045,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 37-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155046,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 38-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155047,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 39-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155048,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 40-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155049,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 41-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155050,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 42-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155051,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 43-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155052,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 44-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155053,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 45-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155054,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 46-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155055,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 47-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155056,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 48-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155057,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 49-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155058,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 50-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155059,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 51-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155060,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 52-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155061,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 53-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155062,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 54-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155063,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 55-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155064,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 56-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155065,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 57-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155066,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 58-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155067,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 59-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155068,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 60-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155069,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 61-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155070,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 62-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155071,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 63-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155072,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 64-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155073,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 65-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155074,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 66-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155075,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 67-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
155076,,,POINT ROBERTS RESORT LP,5020,MARINE CONDO,RC    ,RESORT COMM    ,1730,6458,8188,8188,8188,0,0,COMM ,POINT ROBERTS YACHT BASIN PHASE I CONDOMINIUM-DOCK L  UNIT 68-TOG WI UNDIV INT DESC AF 1372741  ,POINT ROBERTS RESORT LP,PT ROBERTS,WA
